date,Exchange Inflow CDD
2020-07-04,293186.18944344
2020-07-05,191914.06908482
2020-07-06,618155.13047709
2020-07-07,329167.00275564
2020-07-08,898809.38834037
2020-07-09,420613.57821548
2020-07-10,674206.92721515
2020-07-11,178726.865978
2020-07-12,209250.05393112
2020-07-13,570337.74018691
2020-07-14,878937.79318699
2020-07-15,551571.05047292
2020-07-16,564144.50783116
2020-07-17,518637.28859757
2020-07-18,236856.09005821
2020-07-19,277795.74179511
2020-07-20,429729.48449333
2020-07-21,948644.02491834
2020-07-22,1148168.51162328
2020-07-23,2707382.81379852
2020-07-24,717654.26007666
2020-07-25,377019.31570071
2020-07-26,1569885.66098181
2020-07-27,2061986.39572517
2020-07-28,2395752.04900073
2020-07-29,999668.29937001
2020-07-30,750526.64803395
2020-07-31,765033.07014051
2020-08-01,1451484.4357919
2020-08-02,1207755.53104416
2020-08-03,1087826.92399961
2020-08-04,3309011.6794002
2020-08-05,462743.97701604
2020-08-06,831917.03258477
2020-08-07,812619.75450921
2020-08-08,767287.64089414
2020-08-09,403327.26850967
2020-08-10,905817.8900932
2020-08-11,642738.40450816
2020-08-12,1782619.92234216
2020-08-13,636220.70525864
2020-08-14,1364834.97635378
2020-08-15,603426.59703709
2020-08-16,375882.09817206
2020-08-17,1093889.24262645
2020-08-18,692259.97968358
2020-08-19,1131640.26725847
2020-08-20,1591698.63988306
2020-08-21,2306858.10645434
2020-08-22,262887.54926945
2020-08-23,297912.95901889
2020-08-24,473861.61786002
2020-08-25,923067.76889252
2020-08-26,668760.19088636
2020-08-27,618042.92010496
2020-08-28,321245.3460552
2020-08-29,435298.79542247
2020-08-30,615303.82094139
2020-08-31,732857.46482077
2020-09-01,1473962.22615127
2020-09-02,1435230.93929501
2020-09-03,1120176.54351377
2020-09-04,1302401.85360306
2020-09-05,3675897.29069244
2020-09-06,2371779.16658327
2020-09-07,647493.29290294
2020-09-08,873368.23790153
2020-09-09,2403859.3412561
2020-09-10,4347998.31853942
2020-09-11,358897.10788329
2020-09-12,2249243.64683808
2020-09-13,380009.52041886
2020-09-14,595536.53050736
2020-09-15,661057.63189568
2020-09-16,926470.88634517
2020-09-17,573708.47006569
2020-09-18,3041631.92299927
2020-09-19,302350.32050072
2020-09-20,2304610.8601125
2020-09-21,653007.11232877
2020-09-22,987715.84075213
2020-09-23,348524.61130181
2020-09-24,1457026.47320037
2020-09-25,1144715.86826305
2020-09-26,234043.03590149
2020-09-27,2347020.56576396
2020-09-28,761781.3018215
2020-09-29,1057031.49940279
2020-09-30,382763.44733828
2020-10-01,763689.40111228
2020-10-02,1047241.74114626
2020-10-03,587207.05222422
2020-10-04,330397.70289386
2020-10-05,622052.68277929
2020-10-06,406381.06089615
2020-10-07,1617493.5074628
2020-10-08,693637.95952365
2020-10-09,1960945.19971752
2020-10-10,369596.95545938
2020-10-11,194385.34726074
2020-10-12,2153825.84220453
2020-10-13,775993.39045733
2020-10-14,520358.10782656
2020-10-15,665188.7215603
2020-10-16,495002.09785415
2020-10-17,311340.08807209
2020-10-18,284614.7482687
2020-10-19,821291.4916842
2020-10-20,613184.15270621
2020-10-21,1950863.01952059
2020-10-22,3877162.20169624
2020-10-23,702817.95167152
2020-10-24,588764.22195775
2020-10-25,519021.29316058
2020-10-26,543822.56422677
2020-10-27,1925243.17528067
2020-10-28,1198152.80019439
2020-10-29,2543306.29533059
2020-10-30,695711.72746558
2020-10-31,633885.65051888
2020-11-01,674803.61410698
2020-11-02,704371.64817147
2020-11-03,1010952.07672272
2020-11-04,1123038.24533545
2020-11-05,2890216.50097749
2020-11-06,3349737.38390002
2020-11-07,1015497.41041507
2020-11-08,4446741.04567595
2020-11-09,1383353.27979656
2020-11-10,878628.16770306
2020-11-11,889598.41163553
2020-11-12,1478774.74259306
2020-11-13,3658561.52663389
2020-11-14,1793317.44781242
2020-11-15,514661.80534108
2020-11-16,1149839.22206399
2020-11-17,3624574.628934
2020-11-18,3375641.82140012
2020-11-19,1783431.27548672
2020-11-20,1994734.01558058
2020-11-21,1585824.45446489
2020-11-22,1093615.54527151
2020-11-23,1532521.21478814
2020-11-24,2892559.57770539
2020-11-25,1754715.65830655
2020-11-26,24390603.77200089
2020-11-27,10633321.68335563
2020-11-28,472388.26454394
2020-11-29,2350641.06307687
2020-11-30,5063183.72012768
2020-12-01,2510794.27876733
2020-12-02,4938549.59962574
2020-12-03,2739373.94852524
2020-12-04,4464628.8194777
2020-12-05,362934.69547657
2020-12-06,389825.03295796
2020-12-07,836789.96865166
2020-12-08,1773994.21587727
2020-12-09,1406505.25681511
2020-12-10,3074798.03378162
2020-12-11,10713459.92643395
2020-12-12,3220842.51916434
2020-12-13,2178546.63680621
2020-12-14,1883969.54591582
2020-12-15,3938470.45401357
2020-12-16,4198619.15747529
2020-12-17,3580123.30914502
2020-12-18,3118519.06571378
2020-12-19,1683943.21078509
2020-12-20,970462.83653611
2020-12-21,1639448.08817005
2020-12-22,1281688.00600986
2020-12-23,900750.19597475
2020-12-24,781184.59850736
2020-12-25,1387128.03148272
2020-12-26,1798407.88028683
2020-12-27,7067305.4680463
2020-12-28,2301555.08527651
2020-12-29,1308301.34587967
2020-12-30,1762452.16691437
2020-12-31,1942733.83130721
2021-01-01,1483085.32138452
2021-01-02,3403300.0146184
2021-01-03,4407047.51751986
2021-01-04,3985016.59661945
2021-01-05,1873908.48219308
2021-01-06,2284231.77742652
2021-01-07,8423947.05352538
2021-01-08,4920570.05894711
2021-01-09,1772578.89908095
2021-01-10,1974913.22512256
2021-01-11,3494454.72103237
2021-01-12,2494545.2349457
2021-01-13,1470113.006872
2021-01-14,1698659.45932549
2021-01-15,1505972.49998181
2021-01-16,696714.38354028
2021-01-17,699622.56074502
2021-01-18,909592.14544381
2021-01-19,1066880.15456577
2021-01-20,1110305.53755251
2021-01-21,1949765.40821385
2021-01-22,1761929.17359758
2021-01-23,591518.60395845
2021-01-24,710032.73274575
2021-01-25,1121538.04570245
2021-01-26,1042647.48833015
2021-01-27,1479652.88183718
2021-01-28,880642.89531581
2021-01-29,3697026.18417596
2021-01-30,638921.14809665
2021-01-31,665335.78422866
2021-02-01,532280.49281711
2021-02-02,934880.60189
2021-02-03,842088.4789083
2021-02-04,1290621.81473373
2021-02-05,691229.6523612
2021-02-06,1001619.31365917
2021-02-07,690411.49639436
2021-02-08,2493592.50809674
2021-02-09,3481097.56376408
2021-02-10,1259864.44426487
2021-02-11,1615305.40659453
2021-02-12,1219381.27512178
2021-02-13,909323.55633252
2021-02-14,930541.53199522
2021-02-15,860377.14954686
2021-02-16,1181137.98590303
2021-02-17,2331729.58955158
2021-02-18,1497678.61340428
2021-02-19,1917339.21927889
2021-02-20,2750615.47598021
2021-02-21,2024174.98418975
2021-02-22,2280765.73638889
2021-02-23,2612583.10292717
2021-02-24,4211941.61570757
2021-02-25,967337.5002375
2021-02-26,1144588.5982528
2021-02-27,561346.29903784
2021-02-28,899602.15923611
2021-03-01,944970.51411239
2021-03-02,761709.87633203
2021-03-03,965683.37096991
2021-03-04,676048.44481858
2021-03-05,552430.59472345
2021-03-06,482778.24497537
2021-03-07,441147.13541506
2021-03-08,740382.51779854
2021-03-09,896056.98106385
2021-03-10,1378238.80290675
2021-03-11,1217309.21275264
2021-03-12,822280.93707442
2021-03-13,2048630.68392646
2021-03-14,1479759.1385146
2021-03-15,1233606.02630275
2021-03-16,690781.41954504
2021-03-17,919094.4681624
2021-03-18,716916.21196033
2021-03-19,1122920.28506581
2021-03-20,472956.66219408
2021-03-21,666280.12623918
2021-03-22,622079.0216172
2021-03-23,813462.59899221
2021-03-24,671055.3204901
2021-03-25,1680538.07719671
2021-03-26,775250.13529257
2021-03-27,919501.11944491
2021-03-28,353317.22020325
2021-03-29,1130289.81053645
2021-03-30,618481.87467663
2021-03-31,1690256.66273686
2021-04-01,672803.10295159
2021-04-02,736540.66534706
2021-04-03,565248.93257784
2021-04-04,592102.94260544
2021-04-05,921671.04762094
2021-04-06,893606.89301637
2021-04-07,1330068.31425942
2021-04-08,517973.98899647
2021-04-09,500729.52581989
2021-04-10,973287.54525828
2021-04-11,971311.62020109
2021-04-12,840918.15133115
2021-04-13,3377620.74541666
2021-04-14,1547881.19412695
2021-04-15,1114442.8069115
2021-04-16,955872.37204546
2021-04-17,801258.3466843
2021-04-18,1613646.97094679
2021-04-19,750657.22636078
2021-04-20,987384.08326297
2021-04-21,923026.73012308
2021-04-22,1223209.38715963
2021-04-23,2703808.1022621
2021-04-24,727415.70098057
2021-04-25,782964.32841712
2021-04-26,955327.53836124
2021-04-27,2566958.44207809
2021-04-28,1665104.29543731
2021-04-29,1076391.79003768
2021-04-30,1963334.28782669
2021-05-01,617722.27695351
2021-05-02,548053.21131227
2021-05-03,1245358.98386874
2021-05-04,2444135.88219685
2021-05-05,2308012.64564758
2021-05-06,1068881.58069212
2021-05-07,610159.89933391
2021-05-08,1056960.59709201
2021-05-09,882674.47448191
2021-05-10,1515754.08182034
2021-05-11,834784.56511442
2021-05-12,5975767.81367627
2021-05-13,3364317.60197277
2021-05-14,1817894.66332249
2021-05-15,1115579.78182982
2021-05-16,2486217.61146148
2021-05-17,2749321.05034954
2021-05-18,1430277.36962346
2021-05-19,5663447.37056244
2021-05-20,1828700.86643662
2021-05-21,1714647.36602289
2021-05-22,758512.97753713
2021-05-23,1920547.67568501
2021-05-24,876978.56146589
2021-05-25,1560112.28376428
2021-05-26,516077.11083463
2021-05-27,378924.97604927
2021-05-28,1075318.12125721
2021-05-29,404471.46795463
2021-05-30,574368.25718587
2021-05-31,462206.12396121
2021-06-01,504393.1519437
2021-06-02,453762.69038129
2021-06-03,486127.2200449
2021-06-04,374268.56301807
2021-06-05,250212.05464626
2021-06-06,1287719.31406628
2021-06-07,655813.40771298
2021-06-08,1054915.17521164
2021-06-09,691374.20714738
2021-06-10,631019.97949124
2021-06-11,384999.5258345
2021-06-12,245716.73859929
2021-06-13,255994.34703135
2021-06-14,415257.19671978
2021-06-15,413281.79455839
2021-06-16,552407.39243583
2021-06-17,921297.61216709
2021-06-18,761750.99633968
2021-06-19,195688.29096287
2021-06-20,339535.63913678
2021-06-21,850827.26292971
2021-06-22,1581946.81595811
2021-06-23,569988.63688073
2021-06-24,775350.48199908
2021-06-25,465062.63127072
2021-06-26,373629.26931652
2021-06-27,250277.85248352
2021-06-28,389533.94661103
2021-06-29,797019.15262339
2021-06-30,729507.58573497
2021-07-01,705379.94132923
2021-07-02,349263.11233015
2021-07-03,153110.06154611
2021-07-04,150437.64522253
2021-07-05,507505.07198303
2021-07-06,495983.76819244
2021-07-07,253446.79989491
2021-07-08,374231.4955547
2021-07-09,223188.30015188
2021-07-10,132796.38923185
2021-07-11,214802.03783167
2021-07-12,424195.90733575
2021-07-13,230343.70739538
2021-07-14,333869.10895465
2021-07-15,302509.3801982
2021-07-16,557082.8765588
2021-07-17,76624652.59832133
2021-07-18,149079.40410994
2021-07-19,718527.59362968
2021-07-20,901312.24000229
2021-07-21,454499.58004449
2021-07-22,440208.97902829
2021-07-23,432862.67806783
2021-07-24,301079.31597919
2021-07-25,169697.88396364
2021-07-26,1102342.32244913
2021-07-27,647109.72341882
2021-07-28,818662.11687012
2021-07-29,795455.03726982
2021-07-30,443747.31006054
2021-07-31,481669.55600202
2021-08-01,482256.92121192
2021-08-02,279074.43740555
2021-08-03,514639.2605455
2021-08-04,414300.92250519
2021-08-05,722235.15243305
2021-08-06,381801.63527828
2021-08-07,459779.50932019
2021-08-08,400450.81925123
2021-08-09,763929.76601621
2021-08-10,445644.54727218
2021-08-11,508832.39083333
2021-08-12,311342.22980076
2021-08-13,537095.22990633
2021-08-14,957199.41236577
2021-08-15,260022.42442108
2021-08-16,502491.79771006
2021-08-17,390620.33415807
2021-08-18,387284.09381525
2021-08-19,383969.84598182
2021-08-20,822956.2052842
2021-08-21,480550.84715671
2021-08-22,288888.44490847
2021-08-23,4607145.99457354
2021-08-24,484991.20876021
2021-08-25,517631.19639719
2021-08-26,4049518.23219355
2021-08-27,389102.65825865
2021-08-28,299763.52483731
2021-08-29,388248.86628423
2021-08-30,1019687.9514979
2021-08-31,1136121.64798218
2021-09-01,621828.22804523
2021-09-02,847035.21426969
2021-09-03,819546.43667332
2021-09-04,364050.75433547
2021-09-05,258957.34351285
2021-09-06,552434.91808365
2021-09-07,934045.89708895
2021-09-08,525363.09600201
2021-09-09,390282.23497766
2021-09-10,392404.65802354
2021-09-11,534745.97531668
2021-09-12,225592.70303332
2021-09-13,714536.01769646
2021-09-14,490795.84881829
2021-09-15,338692.97565416
2021-09-16,413891.41279274
2021-09-17,264761.71441987
2021-09-18,299706.09484464
2021-09-19,204131.98701105
2021-09-20,866053.39161229
2021-09-21,573664.21403146
2021-09-22,576766.95809224
2021-09-23,363775.676119
2021-09-24,558047.18945194
2021-09-25,145143.92189253
2021-09-26,719770.84992475
2021-09-27,622296.80357899
2021-09-28,1112869.15726278
2021-09-29,893300.53764502
2021-09-30,494930.95646529
2021-10-01,375674.65185321
2021-10-02,249660.57842115
2021-10-03,289458.14395206
2021-10-04,970995.23186404
2021-10-05,673500.85386023
2021-10-06,992933.14551383
2021-10-07,811719.64940796
2021-10-08,672385.45683267
2021-10-09,421506.97721095
2021-10-10,317692.00994121
2021-10-11,691912.43576982
2021-10-12,741685.46499498
2021-10-13,625436.61241186
2021-10-14,490103.86877125
2021-10-15,1200408.24597815
2021-10-16,1363621.63209843
2021-10-17,411544.7524344
2021-10-18,1692635.45229749
2021-10-19,1670600.45796945
2021-10-20,1991618.26987439
2021-10-21,1170317.65233119
2021-10-22,863365.01463966
2021-10-23,403039.54563772
2021-10-24,711348.31474088
2021-10-25,493865.93540635
2021-10-26,1318689.15501018
2021-10-27,614392.68561481
2021-10-28,504361.63708546
2021-10-29,800234.5048935
2021-10-30,382258.76300133
2021-10-31,294516.13295367
2021-11-01,717659.53792714
2021-11-02,703243.64430251
2021-11-03,663740.11881613
2021-11-04,699760.26282455
2021-11-05,483522.84230032
2021-11-06,362274.36190992
2021-11-07,265165.23120018
2021-11-08,876921.55062338
2021-11-09,855665.39668578
2021-11-10,646764.61128397
2021-11-11,661952.76040882
2021-11-12,433350.58354757
2021-11-13,389518.3568886
2021-11-14,377083.29805187
2021-11-15,515237.18467981
2021-11-16,933078.19735234
2021-11-17,1202843.20704572
2021-11-18,892531.58860116
2021-11-19,552604.10067972
2021-11-20,459315.46084732
2021-11-21,403643.7105832
2021-11-22,613112.36440647
2021-11-23,503877.95954846
2021-11-24,1186112.17151926
2021-11-25,463333.35445969
2021-11-26,1099927.66068385
2021-11-27,291968.97697281
2021-11-28,482034.64394767
2021-11-29,464598.5744242
2021-11-30,411341.59295546
2021-12-01,1706261.72009309
2021-12-02,592118.92378302
2021-12-03,674009.2320201
2021-12-04,1360061.9035405
2021-12-05,497427.45353446
2021-12-06,1409944.70601453
2021-12-07,504781.31423847
2021-12-08,786691.07882669
2021-12-09,2806184.56166349
2021-12-10,785472.2114765
2021-12-11,839969.1029614
2021-12-12,333211.41145701
2021-12-13,1689835.3527379
2021-12-14,619875.93156439
2021-12-15,548990.88460655
2021-12-16,536049.55182113
2021-12-17,413094.63519823
2021-12-18,703121.65052488
2021-12-19,267283.87508044
2021-12-20,546292.89807332
2021-12-21,547260.62965508
2021-12-22,2879942.10520935
2021-12-23,484905.67778711
2021-12-24,355598.81407408
2021-12-25,660844.69872775
2021-12-26,261980.01657411
2021-12-27,479997.40492926
2021-12-28,427443.24732415
2021-12-29,404427.69747271
2021-12-30,474396.66025294
2021-12-31,728746.0014941
2022-01-01,292265.04622422
2022-01-02,230333.92731289
2022-01-03,599243.7881459
2022-01-04,533104.90973657
2022-01-05,906391.97832923
2022-01-06,1221563.54102732
2022-01-07,731554.07467398
2022-01-08,389760.40865706
2022-01-09,470947.90269379
2022-01-10,881447.06419315
2022-01-11,367608.78690131
2022-01-12,499234.74736802
2022-01-13,553386.31295401
2022-01-14,430833.11987122
2022-01-15,169153.63567477
2022-01-16,248574.29281579
2022-01-17,300161.86916878
2022-01-18,505826.02951419
2022-01-19,508962.27662576
2022-01-20,626271.84962296
2022-01-21,1408603.82288045
2022-01-22,1382010.94608674
2022-01-23,601029.66288272
2022-01-24,1873972.17983248
2022-01-25,3720873.00256606
2022-01-26,342614.45115361
2022-01-27,313624.85506848
2022-01-28,443499.74123313
2022-01-29,1410504.41229092
2022-01-30,1045759.22904587
2022-01-31,412620.08706462
2022-02-01,267266.8503664
2022-02-02,460091.89561934
2022-02-03,287624.86517345
2022-02-04,285508.29147496
2022-02-05,262540.04865443
2022-02-06,311993.16404473
2022-02-07,433411.77189085
2022-02-08,288009.24189686
2022-02-09,143216.70952895
2022-02-10,308495.81597991
2022-02-11,308493.17645127
2022-02-12,401382.47419993
2022-02-13,146567.43539639
2022-02-14,233032.3676105
2022-02-15,295701.39308342
2022-02-16,219848.52884346
2022-02-17,316074.51805042
2022-02-18,660192.01148901
2022-02-19,136407.30672152
2022-02-20,652788.50272057
2022-02-21,381774.74311538
2022-02-22,249214.02293385
2022-02-23,225301.80451471
2022-02-24,616371.29374207
2022-02-25,1155257.7546242
2022-02-26,201614.763591
2022-02-27,426093.06715131
2022-02-28,246704.07415268
2022-03-01,534072.39700681
2022-03-02,271582.97569911
2022-03-03,682835.24090104
2022-03-04,301171.67081129
2022-03-05,88188.90286507
2022-03-06,105742.04741276
2022-03-07,656990.65927754
2022-03-08,186864.99735644
2022-03-09,381794.94012585
2022-03-10,258446.8559628
2022-03-11,288482.46071928
2022-03-12,133812.36608693
2022-03-13,101229.22448589
2022-03-14,285149.12988155
2022-03-15,243633.06897923
2022-03-16,448572.42879533
2022-03-17,240626.20778732
2022-03-18,319039.18148745
2022-03-19,371205.80188249
2022-03-20,352735.01905389
2022-03-21,291948.20122205
2022-03-22,297316.38933238
2022-03-23,276538.66637899
2022-03-24,415150.57635612
2022-03-25,343764.45723262
2022-03-26,209625.86744769
2022-03-27,94597.95868606
2022-03-28,469109.67737305
2022-03-29,220978.31861984
2022-03-30,290721.89856681
2022-03-31,198834.25814291
2022-04-01,1389928.563177
2022-04-02,127201.52727301
2022-04-03,62205.4624089
2022-04-04,209907.25180797
2022-04-05,212600.75043732
2022-04-06,376082.13492292
2022-04-07,216953.34032775
2022-04-08,277280.89652057
2022-04-09,121877.10261658
2022-04-10,151216.40258078
2022-04-11,284361.43443193
2022-04-12,247248.5660591
2022-04-13,349428.67681858
2022-04-14,302286.98487268
2022-04-15,120826.30221009
2022-04-16,80617.55347169
2022-04-17,126437.42495417
2022-04-18,232910.62320446
2022-04-19,192900.88277368
2022-04-20,304376.00124222
2022-04-21,565528.73501238
2022-04-22,201886.9444979
2022-04-23,122882.8465838
2022-04-24,226001.968579
2022-04-25,404300.02114644
2022-04-26,730306.4286878
2022-04-27,320614.93699937
2022-04-28,313949.0429016
2022-04-29,530057.43146594
2022-04-30,552814.34311588
2022-05-01,266302.43171537
2022-05-02,331828.26071295
2022-05-03,374065.17330667
2022-05-04,635419.66503585
2022-05-05,1022151.07112078
2022-05-06,517163.84229515
2022-05-07,356090.11599668
2022-05-08,945026.2871306
2022-05-09,2968402.53809476
2022-05-10,1822182.96415388
2022-05-11,1709038.62750558
2022-05-12,3911011.65782705
2022-05-13,552617.44381326
2022-05-14,386146.63729579
2022-05-15,136696.66236702
2022-05-16,927090.32661813
2022-05-17,339101.99610292
2022-05-18,929975.18986986
2022-05-19,360091.16966285
2022-05-20,589491.19986833
2022-05-21,278646.10159273
2022-05-22,140378.90828729
2022-05-23,368408.92546721
2022-05-24,358578.91075839
2022-05-25,473373.17724826
2022-05-26,298733.70242228
2022-05-27,516013.19496347
2022-05-28,74046.22356219
2022-05-29,132798.0810748
2022-05-30,464325.25220659
2022-05-31,407778.74541016
2022-06-01,473867.75495327
2022-06-02,633920.71252823
2022-06-03,454593.08750561
2022-06-04,3344105.36926121
2022-06-05,409202.70705039
2022-06-06,255625.01311672
2022-06-07,261542.77916315
2022-06-08,438433.24719525
2022-06-09,213310.75382853
2022-06-10,481574.56554722
2022-06-11,274121.02435483
2022-06-12,509141.32091089
2022-06-13,2914671.45901735
2022-06-14,4763763.80347062
2022-06-15,1395169.74390978
2022-06-16,1304676.09653459
2022-06-17,423502.57444042
2022-06-18,2095420.03661374
2022-06-19,530089.47651257
2022-06-20,311345.08354006
2022-06-21,3626476.71961639
2022-06-22,420092.90934498
2022-06-23,196126.21207258
2022-06-24,230078.28207813
2022-06-25,53924.75683919
2022-06-26,218316.30033811
2022-06-27,482656.16893243
2022-06-28,1633288.13363761
2022-06-29,489186.50499165
2022-06-30,671624.2554232
2022-07-01,478903.27671596
2022-07-02,99889.8447081
2022-07-03,111333.57484057
2022-07-04,223857.36011294
2022-07-05,371462.1153711
2022-07-06,183821.85018246
2022-07-07,513981.47919091
2022-07-08,405314.22403933
2022-07-09,116342.31566234
2022-07-10,178717.74756279
2022-07-11,170393.99625089
2022-07-12,577758.20980857
2022-07-13,237384.95616983
2022-07-14,548338.65254786
2022-07-15,182829.50767567
2022-07-16,199535.08162256
2022-07-17,85735.69245898
2022-07-18,301748.65360245
2022-07-19,238303.31724971
2022-07-20,346270.16377779
2022-07-21,332353.59700463
2022-07-22,212537.52767982
2022-07-23,169967.82431245
2022-07-24,240172.01394707
2022-07-25,395531.67089495
2022-07-26,191019.15724061
2022-07-27,895073.81137483
2022-07-28,298969.9064717
2022-07-29,301008.85298531
2022-07-30,152382.16078712
2022-07-31,145980.69705009
2022-08-01,247667.28252871
2022-08-02,380758.92052005
2022-08-03,227832.34359734
2022-08-04,200441.62099402
2022-08-05,208724.02607593
2022-08-06,105824.71613835
2022-08-07,111359.23413509
2022-08-08,341200.69055003
2022-08-09,519397.13131726
2022-08-10,507293.74932859
2022-08-11,347186.65214234
2022-08-12,575502.20833709
2022-08-13,114113.68603502
2022-08-14,242299.4890663
2022-08-15,296504.98384969
2022-08-16,148479.75400715
2022-08-17,174090.6425421
2022-08-18,192699.45910319
2022-08-19,456502.85873035
2022-08-20,92869.45435654
2022-08-21,243222.86970608
2022-08-22,542652.8016452
2022-08-23,127887.93570684
2022-08-24,289723.87099573
2022-08-25,250355.69280868
2022-08-26,394125.11144542
2022-08-27,325233.86464723
2022-08-28,193250.27008692
2022-08-29,251565.59287759
2022-08-30,414983.79679006
2022-08-31,398626.25654506
2022-09-01,355459.50016755
2022-09-02,303346.84096371
2022-09-03,137370.30027561
2022-09-04,223475.17411336
2022-09-05,241119.13153163
2022-09-06,1257732.65839558
2022-09-07,596084.9816349
2022-09-08,327046.84580554
2022-09-09,1014900.03012814
2022-09-10,382038.29237291
2022-09-11,180437.11461979
2022-09-12,692828.519172
2022-09-13,8115011.29181226
2022-09-14,1368205.2909055
2022-09-15,232750.63689089
2022-09-16,294461.7646828
2022-09-17,161601.98595396
2022-09-18,99488.57503662
2022-09-19,1503697.15810235
2022-09-20,336438.42972511
2022-09-21,347576.10927985
2022-09-22,264625.28970095
2022-09-23,277725.97748329
2022-09-24,83046.43877928
2022-09-25,242877.12401272
2022-09-26,473877.07272836
2022-09-27,535825.01570788
2022-09-28,887477.93899549
2022-09-29,317417.27568769
2022-09-30,362221.7931291
2022-10-01,106215.29480383
2022-10-02,158771.98702834
2022-10-03,339802.09614861
2022-10-04,376269.03203968
2022-10-05,2602087.74279542
2022-10-06,264742.03173818
2022-10-07,279317.47119012
2022-10-08,493049.56854908
2022-10-09,84751.20384946
2022-10-10,187315.08882827
2022-10-11,256475.32517473
2022-10-12,286279.9227727
2022-10-13,266493.40096445
2022-10-14,321048.28965251
2022-10-15,96934.99446236
2022-10-16,86576.02086031
2022-10-17,273655.87181069
2022-10-18,521400.45064746
2022-10-19,296171.28207482
2022-10-20,223781.017478
2022-10-21,216343.05652497
2022-10-22,17566.07649576
2022-10-23,213603.94407337
2022-10-24,381700.84854531
2022-10-25,530863.12150519
2022-10-26,932421.82082981
2022-10-27,356210.72157128
2022-10-28,294054.38116736
2022-10-29,252201.30485016
2022-10-30,113832.40947248
2022-10-31,174461.31434908
2022-11-01,679616.47932721
2022-11-02,241848.92571334
2022-11-03,277280.31897793
2022-11-04,355611.36492342
2022-11-05,210217.62629193
2022-11-06,401110.79164217
2022-11-07,475129.54744079
2022-11-08,849252.58676225
2022-11-09,1931006.16677091
2022-11-10,1540750.86945659
2022-11-11,723306.42948077
2022-11-12,734392.81671443
2022-11-13,462704.8291501
2022-11-14,2231075.78083363
2022-11-15,3291340.57654857
2022-11-16,2875705.69920578
2022-11-17,2320503.02669087
2022-11-18,66629474.49564228
2022-11-19,692236.83712503
2022-11-20,261729.9976638
2022-11-21,582771.51237336
2022-11-22,664317.06837271
2022-11-23,332485.07097997
2022-11-24,843304.99848738
2022-11-25,296311.36441842
2022-11-26,91144.08918757
2022-11-27,93740.21315093
2022-11-28,420459.18311978
2022-11-29,303845.47855401
2022-11-30,408038.27141787
2022-12-01,351579.88931052
2022-12-02,365634.09670026
2022-12-03,91415.01465746
2022-12-04,88293.54294017
2022-12-05,218057.4467546
2022-12-06,316504.7215877
2022-12-07,437471.61248643
2022-12-08,210516.07553511
2022-12-09,191199.01321428
2022-12-10,378359.81196109
2022-12-11,255995.13181217
2022-12-12,210604.54012826
2022-12-13,776298.78246714
2022-12-14,1092217.67819001
2022-12-15,186259.38605635
2022-12-16,286492.04572908
2022-12-17,194340.43832883
2022-12-18,237690.65045487
2022-12-19,268069.62593867
2022-12-20,198129.76076492
2022-12-21,485677.89174497
2022-12-22,655177.63352787
2022-12-23,780555.82293976
2022-12-24,117404.1607042
2022-12-25,239858.38791395
2022-12-26,218128.78269085
2022-12-27,262274.83530679
2022-12-28,258996.81852719
2022-12-29,174786.3070745
2022-12-30,435234.89244978
2022-12-31,464092.62268997
2023-01-01,213284.50880661
2023-01-02,302799.46314301
2023-01-03,254559.04360566
2023-01-04,137843.85854665
2023-01-05,173360.84759579
2023-01-06,269512.20906631
2023-01-07,346995.92932907
2023-01-08,241700.9675152
2023-01-09,372371.85552366
2023-01-10,387112.05766285
2023-01-11,193533.05745382
2023-01-12,588804.25143205
2023-01-13,458536.46940708
2023-01-14,653441.59035875
2023-01-15,236671.4875318
2023-01-16,221959.59934567
2023-01-17,357495.23657346
2023-01-18,242113.5657841
2023-01-19,1833240.74366879
2023-01-20,382408.75063032
2023-01-21,380482.92715912
2023-01-22,119818.58589153
2023-01-23,164587.8163669
2023-01-24,171242.33294961
2023-01-25,745855.99893341
2023-01-26,160863.79325007
2023-01-27,304776.62143224
2023-01-28,211293.76562248
2023-01-29,218681.76038933
2023-01-30,782410.31477668
2023-01-31,192982.90225478
2023-02-01,262878.46292239
2023-02-02,232553.40364242
2023-02-03,378139.91753791
2023-02-04,145292.20367379
2023-02-05,187513.44520095
2023-02-06,298453.89301431
2023-02-07,320404.9971363
2023-02-08,151582.02590654
2023-02-09,278851.61739692
2023-02-10,244256.80898112
2023-02-11,83759.53950452
2023-02-12,80820.11944651
2023-02-13,266398.84455474
2023-02-14,201009.75587933
2023-02-15,369272.16220317
2023-02-16,557513.89954
2023-02-17,268680.22742186
2023-02-18,121562.92300591
2023-02-19,123309.12757449
2023-02-20,155140.83013822
2023-02-21,291565.36711157
2023-02-22,193625.58552978
2023-02-23,185267.88730523
2023-02-24,297555.85852893
2023-02-25,121209.78678363
2023-02-26,74735.8034642
2023-02-27,701999.155737
2023-02-28,436372.95407168
2023-03-01,516855.25451883
2023-03-02,197257.25822352
2023-03-03,441580.40797585
2023-03-04,174507.14580334
2023-03-05,209788.67279585
2023-03-06,569181.79357856
2023-03-07,264300.02324881
2023-03-08,241060.01928002
2023-03-09,598569.23948935
2023-03-10,752044.37296243
2023-03-11,406913.17318759
2023-03-12,26858.40033161
2023-03-13,1144815.99866343
