date,Fees USD (Total)
2015-03-28,3171.45214501
2015-03-29,3133.10586966
2015-03-30,3802.09329103
2015-03-31,4000.54913969
2015-04-01,4105.79041986
2015-04-02,3905.70880328
2015-04-03,3796.56934856
2015-04-04,3480.86225798
2015-04-05,3797.73592868
2015-04-06,4149.67002632
2015-04-07,4002.46706894
2015-04-08,4016.82235809
2015-04-09,4611.08817434
2015-04-10,6590.69076255
2015-04-11,3931.09306312
2015-04-12,3340.40110531
2015-04-13,4017.8596732
2015-04-14,3538.7130177
2015-04-15,3426.35131969
2015-04-16,3190.89394253
2015-04-17,3283.36308798
2015-04-18,2969.07445609
2015-04-19,2918.67719771
2015-04-20,3820.65230305
2015-04-21,3498.6466646
2015-04-22,3740.36914679
2015-04-23,3722.91422703
2015-04-24,3618.17871558
2015-04-25,22717.92018908
2015-04-26,2940.4568992
2015-04-27,3485.83186061
2015-04-28,3636.33247493
2015-04-29,3796.96283416
2015-04-30,3895.74180943
2015-05-01,3232.75593875
2015-05-02,3280.78455034
2015-05-03,2962.72082315
2015-05-04,3624.37657262
2015-05-05,3838.24507327
2015-05-06,3699.4710002
2015-05-07,3717.66794916
2015-05-08,3989.35790518
2015-05-09,3245.49973279
2015-05-10,3767.15761771
2015-05-11,4194.88483253
2015-05-12,3883.57177394
2015-05-13,3756.09703095
2015-05-14,3329.12966321
2015-05-15,3594.4940965
2015-05-16,3107.0130682
2015-05-17,3097.52379203
2015-05-18,3501.38264005
2015-05-19,3656.28454464
2015-05-20,3514.00524905
2015-05-21,3407.7129435
2015-05-22,3642.80829286
2015-05-23,3058.00820241
2015-05-24,3248.84351925
2015-05-25,3700.11496115
2015-05-26,4289.15134175
2015-05-27,3792.94964138
2015-05-28,3848.61659573
2015-05-29,4215.6290875
2015-05-30,3984.41612328
2015-05-31,9165.51759688
2015-06-01,4911.76257474
2015-06-02,4155.88288326
2015-06-03,4064.44599657
2015-06-04,3785.60001043
2015-06-05,3571.11573849
2015-06-06,3203.39399774
2015-06-07,2914.47165312
2015-06-08,3927.13657808
2015-06-09,4072.4991032
2015-06-10,4597.553268
2015-06-11,4004.57997339
2015-06-12,4227.66813878
2015-06-13,3899.05225024
2015-06-14,3732.55652347
2015-06-15,4685.19056822
2015-06-16,4901.28862493
2015-06-17,5898.51764009
2015-06-18,6822.04448227
2015-06-19,6773.25032951
2015-06-20,3742.46612481
2015-06-21,3428.86621854
2015-06-22,6875.70254578
2015-06-23,4590.72489333
2015-06-24,3960.60103546
2015-06-25,4035.22501624
2015-06-26,4390.65930981
2015-06-27,4119.41126952
2015-06-28,3843.65938695
2015-06-29,4739.74215759
2015-06-30,7871.98609343
2015-07-01,5515.38644834
2015-07-02,6223.73842669
2015-07-03,5809.79056758
2015-07-04,4583.42551101
2015-07-05,5547.14052185
2015-07-06,9708.7228547
2015-07-07,11592.73434605
2015-07-08,13621.39085099
2015-07-09,10849.87915
2015-07-10,10553.35889832
2015-07-11,11307.40890907
2015-07-12,13535.82001899
2015-07-13,9479.39050642
2015-07-14,8508.52251938
2015-07-15,7604.445101
2015-07-16,7741.98812377
2015-07-17,6678.84331146
2015-07-18,12142.91412256
2015-07-19,5430.37994147
2015-07-20,11134.72738163
2015-07-21,7177.76810554
2015-07-22,7577.77716303
2015-07-23,7380.24028502
2015-07-24,6612.6861991
2015-07-25,5851.71138787
2015-07-26,6176.0206523
2015-07-27,9141.0621769
2015-07-28,8255.43131212
2015-07-29,11373.04400929
2015-07-30,9811.16656201
2015-07-31,10774.77118391
2015-08-01,9177.71020881
2015-08-02,5836.86083398
2015-08-03,7680.7307203
2015-08-04,10005.90071471
2015-08-05,9609.9465818
2015-08-06,10375.27921119
2015-08-07,7001.8309482
2015-08-08,6139.23525547
2015-08-09,5028.90599741
2015-08-10,7580.47471567
2015-08-11,6957.66891733
2015-08-12,6882.9158318
2015-08-13,6545.98053932
2015-08-14,6457.510322
2015-08-15,5464.59966642
2015-08-16,4931.66052087
2015-08-17,6080.40009078
2015-08-18,6501.56557081
2015-08-19,5615.97358301
2015-08-20,6021.80324437
2015-08-21,5430.81850962
2015-08-22,5158.25205082
2015-08-23,4755.64907612
2015-08-24,5765.29319443
2015-08-25,5475.17306799
2015-08-26,5704.82381221
2015-08-27,5411.35671787
2015-08-28,5602.84843435
2015-08-29,4928.19815229
2015-08-30,4467.89788964
2015-08-31,6338.25243265
2015-09-01,5784.95716162
2015-09-02,12328.05342313
2015-09-03,6386.35493303
2015-09-04,5776.7755979
2015-09-05,6487.31610403
2015-09-06,5265.22358929
2015-09-07,7161.73054303
2015-09-08,6251.12791211
2015-09-09,6550.25218554
2015-09-10,6648.83734887
2015-09-11,9162.35538718
2015-09-12,6951.5959772
2015-09-13,5918.24063521
2015-09-14,7217.34197337
2015-09-15,6678.34302748
2015-09-16,5989.91735665
2015-09-17,6277.65385121
2015-09-18,5939.88557874
2015-09-19,5065.03504089
2015-09-20,4940.12122434
2015-09-21,6575.94177587
2015-09-22,6400.92791515
2015-09-23,5898.78761316
2015-09-24,5653.51029283
2015-09-25,6401.31704038
2015-09-26,5875.63373196
2015-09-27,5140.91781949
2015-09-28,6266.83191209
2015-09-29,6532.90918574
2015-09-30,6362.48954708
2015-10-01,6862.49380609
2015-10-02,6179.41980952
2015-10-03,5188.39784889
2015-10-04,4641.20197762
2015-10-05,5591.27761796
2015-10-06,6310.26686776
2015-10-07,6134.39194969
2015-10-08,6563.24577268
2015-10-09,5640.64100531
2015-10-10,6079.87794235
2015-10-11,4774.73145054
2015-10-12,6301.42702731
2015-10-13,6208.59018285
2015-10-14,6855.12187444
2015-10-15,7242.09651297
2015-10-16,7395.08386859
2015-10-17,7287.20704219
2015-10-18,6132.47944092
2015-10-19,7502.30062504
2015-10-20,8488.7468002
2015-10-21,7636.2698442
2015-10-22,8032.46788092
2015-10-23,7985.24522724
2015-10-24,7555.69882288
2015-10-25,7211.41113412
2015-10-26,7599.54733094
2015-10-27,8503.70256728
2015-10-28,9087.50510459
2015-10-29,10558.64865542
2015-10-30,10448.01801325
2015-10-31,9228.20294671
2015-11-01,8756.15034601
2015-11-02,11344.40935239
2015-11-03,13326.5936615
2015-11-04,20162.21502097
2015-11-05,13654.82653345
2015-11-06,12038.91788551
2015-11-07,9915.56588583
2015-11-08,8974.24606109
2015-11-09,11159.56904891
2015-11-10,10655.60261824
2015-11-11,8878.04853127
2015-11-12,8474.50402743
2015-11-13,8570.27297745
2015-11-14,8190.14693921
2015-11-15,7585.65933281
2015-11-16,9018.08399544
2015-11-17,8830.58980879
2015-11-18,9150.12036991
2015-11-19,8520.78736285
2015-11-20,8248.41670638
2015-11-21,7755.47575199
2015-11-22,7556.21315152
2015-11-23,8301.07372276
2015-11-24,8076.75027227
2015-11-25,8577.51304946
2015-11-26,9624.39311288
2015-11-27,9524.42846292
2015-11-28,9411.80991754
2015-11-29,8019.72969343
2015-11-30,12923.5510264
2015-12-01,11483.08171525
2015-12-02,11548.68865829
2015-12-03,10762.86230709
2015-12-04,10345.93286971
2015-12-05,11667.75083649
2015-12-06,11992.12944891
2015-12-07,13032.17809081
2015-12-08,12983.12668072
2015-12-09,15582.38625815
2015-12-10,14923.8688483
2015-12-11,18846.6324789
2015-12-12,15997.51665335
2015-12-13,14508.70158267
2015-12-14,17887.41400012
2015-12-15,18301.50710321
2015-12-16,17060.73214006
2015-12-17,17103.4067073
2015-12-18,17355.13640132
2015-12-19,16307.48644073
2015-12-20,15179.45092365
2015-12-21,17952.69675516
2015-12-22,17143.12194148
2015-12-23,17500.1592108
2015-12-24,16524.88104838
2015-12-25,13468.45247594
2015-12-26,13512.67528044
2015-12-27,11378.78732465
2015-12-28,13224.96035705
2015-12-29,13326.01187006
2015-12-30,13196.36144088
2015-12-31,10888.40349598
2016-01-01,8586.61340973
2016-01-02,13615.43418185
2016-01-03,10366.90901938
2016-01-04,13319.3143062
2016-01-05,13978.48477884
2016-01-06,13116.29141655
2016-01-07,16646.39405747
2016-01-08,14825.06479217
2016-01-09,13650.23396258
2016-01-10,12470.88150325
2016-01-11,16086.42555117
2016-01-12,15508.56275998
2016-01-13,14761.27282171
2016-01-14,13730.68947698
2016-01-15,14306.85729469
2016-01-16,12909.68091917
2016-01-17,13946.3231015
2016-01-18,15064.02332728
2016-01-19,15151.1310582
2016-01-20,18244.25618429
2016-01-21,20789.71231049
2016-01-22,17766.71427834
2016-01-23,15033.96949474
2016-01-24,15961.98808027
2016-01-25,18189.95283628
2016-01-26,18482.48144542
2016-01-27,19379.55051414
2016-01-28,18214.3177075
2016-01-29,17688.78284981
2016-01-30,14756.81232837
2016-01-31,13080.68848726
2016-02-01,20900.6946931
2016-02-02,21878.77721418
2016-02-03,16598.44328864
2016-02-04,14410.85952116
2016-02-05,16639.26401921
2016-02-06,15114.95422031
2016-02-07,14646.01308274
2016-02-08,15837.93749692
2016-02-09,15554.19394585
2016-02-10,16991.78633502
2016-02-11,16662.60720871
2016-02-12,14842.18814527
2016-02-13,13551.69960468
2016-02-14,14023.40393536
2016-02-15,16930.55579841
2016-02-16,17009.54558122
2016-02-17,18154.31154263
2016-02-18,18186.87372166
2016-02-19,19269.26230962
2016-02-20,17780.95758844
2016-02-21,17655.91017165
2016-02-22,19971.72770126
2016-02-23,20627.87552629
2016-02-24,19343.99771288
2016-02-25,19333.48853735
2016-02-26,17925.93324826
2016-02-27,16120.38612522
2016-02-28,19099.36177189
2016-02-29,24121.13620192
2016-03-01,26039.62484583
2016-03-02,39613.5202593
2016-03-03,23539.5783652
2016-03-04,21560.37856722
2016-03-05,24805.83846316
2016-03-06,15757.63311887
2016-03-07,17846.21253861
2016-03-08,18504.84355329
2016-03-09,22487.27546483
2016-03-10,16987.09019645
2016-03-11,16666.6286123
2016-03-12,14217.72561505
2016-03-13,14772.507209
2016-03-14,16973.14205084
2016-03-15,17817.13374077
2016-03-16,19925.40433914
2016-03-17,19387.76909538
2016-03-18,17703.43205198
2016-03-19,14015.91655243
2016-03-20,13875.80372194
2016-03-21,16849.4029611
2016-03-22,17715.19386589
2016-03-23,15987.49123914
2016-03-24,16019.36995832
2016-03-25,13582.06641493
2016-03-26,14921.99359688
2016-03-27,13330.8074509
2016-03-28,19525.47324569
2016-03-29,24081.17945948
2016-03-30,18897.61640033
2016-03-31,19007.8190479
2016-04-01,22154.46245785
2016-04-02,20823.76583893
2016-04-03,18272.73283826
2016-04-04,18898.03860622
2016-04-05,20210.8186533
2016-04-06,24667.1425928
2016-04-07,18848.22074243
2016-04-08,18375.29055647
2016-04-09,15265.2059229
2016-04-10,13998.86935805
2016-04-11,21135.80631827
2016-04-12,21622.80920855
2016-04-13,19468.80337322
2016-04-14,19060.73934195
2016-04-15,19127.5124233
2016-04-16,14729.25056468
2016-04-17,14767.63855811
2016-04-18,20328.14616374
2016-04-19,18723.3194074
2016-04-20,18963.11822874
2016-04-21,19065.09638245
2016-04-22,19125.52436128
2016-04-23,14895.99884582
2016-04-24,15222.85086751
2016-04-25,20029.13069429
2016-04-26,158329.69828237
2016-04-27,21276.20738211
2016-04-28,22151.585042
2016-04-29,22570.87737482
2016-04-30,18590.58335514
2016-05-01,15657.85472516
2016-05-02,20182.45962329
2016-05-03,20114.46477579
2016-05-04,21173.57251215
2016-05-05,19866.78456067
2016-05-06,20182.59986239
2016-05-07,17323.17393846
2016-05-08,15986.78652267
2016-05-09,18662.11122588
2016-05-10,21965.10654733
2016-05-11,20880.69280057
2016-05-12,21152.05112671
2016-05-13,21698.06268468
2016-05-14,21944.59640995
2016-05-15,20948.03517791
2016-05-16,27708.77280855
2016-05-17,26585.6882701
2016-05-18,26540.39954058
2016-05-19,24716.75512208
2016-05-20,22811.85794851
2016-05-21,25236.31077846
2016-05-22,19140.71710455
2016-05-23,24234.26660023
2016-05-24,26537.35478962
2016-05-25,26879.61255708
2016-05-26,25138.50532022
2016-05-27,33429.58689849
2016-05-28,25907.53427185
2016-05-29,24971.35586639
2016-05-30,30636.3453882
2016-05-31,27963.39668975
2016-06-01,30002.98205679
2016-06-02,31378.99206879
2016-06-03,30371.57818067
2016-06-04,26710.58800676
2016-06-05,25482.65117974
2016-06-06,30400.4474969
2016-06-07,30561.38705238
2016-06-08,29174.90660158
2016-06-09,30799.85749898
2016-06-10,30520.28235418
2016-06-11,27083.11652079
2016-06-12,33650.26400456
2016-06-13,44156.65007823
2016-06-14,47309.0809547
2016-06-15,57145.55681675
2016-06-16,60980.7831793
2016-06-17,59349.7972781
2016-06-18,53324.05710391
2016-06-19,47900.46383407
2016-06-20,57537.11195954
2016-06-21,52059.73349911
2016-06-22,51435.30488967
2016-06-23,44728.25026068
2016-06-24,49088.68150129
2016-06-25,41345.12903788
2016-06-26,35199.19981903
2016-06-27,39821.44771227
2016-06-28,37974.99419114
2016-06-29,39240.48074699
2016-06-30,40956.51431385
2016-07-01,39091.4329014
2016-07-02,36462.49271433
2016-07-03,30759.20187646
2016-07-04,37067.22664367
2016-07-05,37602.42611488
2016-07-06,37537.06203913
2016-07-07,36326.27898206
2016-07-08,37207.79089352
2016-07-09,30890.67899644
2016-07-10,24996.37246062
2016-07-11,37280.95809699
2016-07-12,33796.01588387
2016-07-13,35280.21815307
2016-07-14,37893.68606092
2016-07-15,36735.85361234
2016-07-16,33742.22638862
2016-07-17,32191.18518401
2016-07-18,40059.36552631
2016-07-19,41595.14664227
2016-07-20,42995.58398744
2016-07-21,40178.77006929
2016-07-22,43148.61265284
2016-07-23,39457.85608948
2016-07-24,33550.25895579
2016-07-25,45846.43138734
2016-07-26,46287.68495733
2016-07-27,49018.82707777
2016-07-28,47041.95734265
2016-07-29,47458.4992718
2016-07-30,43172.85009978
2016-07-31,46249.15760082
2016-08-01,45419.50763459
2016-08-02,48086.66981037
2016-08-03,41779.28942428
2016-08-04,40186.36215849
2016-08-05,42905.70514886
2016-08-06,34537.820064
2016-08-07,39783.56404885
2016-08-08,51229.31521378
2016-08-09,43845.12924296
2016-08-10,44817.04418953
2016-08-11,47442.93919979
2016-08-12,41582.31708409
2016-08-13,36881.3046264
2016-08-14,35455.36440795
2016-08-15,38916.67627121
2016-08-16,47552.62666638
2016-08-17,42427.39237962
2016-08-18,43925.25427403
2016-08-19,46401.5272797
2016-08-20,35348.46421558
2016-08-21,29461.18154407
2016-08-22,38305.38509039
2016-08-23,39454.74191303
2016-08-24,37489.87789102
2016-08-25,37162.25408017
2016-08-26,36072.99617409
2016-08-27,31819.44598521
2016-08-28,27987.13291618
2016-08-29,36979.27836082
2016-08-30,38908.19825716
2016-08-31,35782.92754741
2016-09-01,36297.91066506
2016-09-02,32854.9816002
2016-09-03,29903.8684608
2016-09-04,28264.79784341
2016-09-05,38220.63238777
2016-09-06,36925.78381954
2016-09-07,39075.08350397
2016-09-08,37164.68795932
2016-09-09,39441.29656359
2016-09-10,31891.07544786
2016-09-11,29462.43456903
2016-09-12,33942.26977963
2016-09-13,41398.73047923
2016-09-14,38036.75051576
2016-09-15,36324.37692278
2016-09-16,38868.72882217
2016-09-17,34995.94476041
2016-09-18,32282.05686623
2016-09-19,40297.14437526
2016-09-20,41598.16406811
2016-09-21,38789.2006014
2016-09-22,37416.00231825
2016-09-23,35979.01110357
2016-09-24,35576.42279609
2016-09-25,29835.42193217
2016-09-26,36605.92694908
2016-09-27,38113.38495982
2016-09-28,39134.53393366
2016-09-29,41495.65623101
2016-09-30,41479.53752558
2016-10-01,36050.40604812
2016-10-02,32697.31366178
2016-10-03,46087.41229045
2016-10-04,43338.52306942
2016-10-05,44492.68804761
2016-10-06,47587.91375567
2016-10-07,44304.38096819
2016-10-08,41748.38672517
2016-10-09,35969.08016967
2016-10-10,41862.20291093
2016-10-11,51065.05598072
2016-10-12,43624.97384526
2016-10-13,42716.6294517
2016-10-14,43327.26052233
2016-10-15,40033.32143427
2016-10-16,36893.78141816
2016-10-17,46293.92951653
2016-10-18,49208.1254456
2016-10-19,39458.58154667
2016-10-20,56138.36228355
2016-10-21,47935.56123369
2016-10-22,42782.24479602
2016-10-23,44067.68039069
2016-10-24,52687.72766245
2016-10-25,64789.32884699
2016-10-26,82130.39037181
2016-10-27,75760.14636724
2016-10-28,56465.7848721
2016-10-29,51839.6714838
2016-10-30,44212.96652357
2016-10-31,53426.24704384
2016-11-01,57056.90439148
2016-11-02,57771.2844511
2016-11-03,57144.27700659
2016-11-04,59081.51152444
2016-11-05,52013.33722601
2016-11-06,50412.51702263
2016-11-07,64511.89056868
2016-11-08,63260.38845044
2016-11-09,60929.16557001
2016-11-10,58861.79370246
2016-11-11,52036.55690871
2016-11-12,46748.17237479
2016-11-13,43635.49329454
2016-11-14,55789.81486785
2016-11-15,57954.8506206
2016-11-16,57523.64958316
2016-11-17,66228.73257161
2016-11-18,62162.8864445
2016-11-19,54029.97023566
2016-11-20,54059.5010893
2016-11-21,69702.89943385
2016-11-22,75217.2828903
2016-11-23,80815.45769332
2016-11-24,100249.95279162
2016-11-25,101464.58685332
2016-11-26,74761.43928345
2016-11-27,59465.58438838
2016-11-28,80110.20751101
2016-11-29,73946.81766193
2016-11-30,73580.26890418
2016-12-01,76921.79571492
2016-12-02,92604.21729352
2016-12-03,77395.15595228
2016-12-04,70859.53123846
2016-12-05,80085.12814838
2016-12-06,90400.14031648
2016-12-07,82003.19734399
2016-12-08,73955.9151502
2016-12-09,74199.85236179
2016-12-10,67230.23925272
2016-12-11,58987.36530812
2016-12-12,72338.12332421
2016-12-13,76181.6284642
2016-12-14,73836.59534182
2016-12-15,78161.58388672
2016-12-16,76087.00647423
2016-12-17,64176.39785105
2016-12-18,63834.10294639
2016-12-19,82341.25505686
2016-12-20,80703.98621676
2016-12-21,93682.45391866
2016-12-22,90958.14124738
2016-12-23,90297.66047579
2016-12-24,75315.32437359
2016-12-25,54199.85438457
2016-12-26,79148.66387226
2016-12-27,91524.38981963
2016-12-28,99783.69822632
2016-12-29,104143.55146836
2016-12-30,95752.68065839
2016-12-31,78947.84008074
2017-01-01,63776.54129287
2017-01-02,114512.17083343
2017-01-03,119927.14909637
2017-01-04,211246.88452561
2017-01-05,120260.04888753
2017-01-06,119290.43749576
2017-01-07,93086.05466547
2017-01-08,83833.2617553
2017-01-09,91573.35192418
2017-01-10,108632.49606762
2017-01-11,94248.08162891
2017-01-12,83043.60684174
2017-01-13,78519.25547396
2017-01-14,72192.84640005
2017-01-15,67446.14809276
2017-01-16,86074.22391957
2017-01-17,96435.66850917
2017-01-18,95493.68181461
2017-01-19,100596.86990316
2017-01-20,94010.19530346
2017-01-21,86967.6700646
2017-01-22,80532.34203857
2017-01-23,100505.71197542
2017-01-24,129944.68981234
2017-01-25,120914.85700411
2017-01-26,112209.30495601
2017-01-27,104791.42576626
2017-01-28,112968.82480885
2017-01-29,110386.60190239
2017-01-30,124328.70678396
2017-01-31,137445.63702442
2017-02-01,150840.15124265
2017-02-02,141517.61237338
2017-02-03,164587.28740156
2017-02-04,141333.94331517
2017-02-05,139129.93593462
2017-02-06,158375.39322301
2017-02-07,178142.48681782
2017-02-08,165594.95238496
2017-02-09,177935.55273442
2017-02-10,137041.72356619
2017-02-11,118282.66725475
2017-02-12,103160.35018173
2017-02-13,136752.52986958
2017-02-14,142110.81642991
2017-02-15,135562.44648375
2017-02-16,174765.76586808
2017-02-17,174056.46397058
2017-02-18,162112.82039144
2017-02-19,136914.53245565
2017-02-20,169772.89695011
2017-02-21,183174.79503464
2017-02-22,204681.93473734
2017-02-23,243382.43630765
2017-02-24,268957.1421942
2017-02-25,223785.12553211
2017-02-26,188044.46016009
2017-02-27,232154.52741899
2017-02-28,271352.17327624
2017-03-01,277736.18410782
2017-03-02,313377.53289416
2017-03-03,331426.80534155
2017-03-04,280967.86341307
2017-03-05,274093.20476013
2017-03-06,305735.25100591
2017-03-07,338324.54943999
2017-03-08,280064.54737109
2017-03-09,278541.92870273
2017-03-10,310854.54002814
2017-03-11,255191.14101929
2017-03-12,228707.75439948
2017-03-13,272112.43846944
2017-03-14,319264.85922605
2017-03-15,295793.50523469
2017-03-16,321136.12872413
2017-03-17,274627.7542159
2017-03-18,223052.90184086
2017-03-19,213818.64923551
2017-03-20,249523.10785924
2017-03-21,270300.57562857
2017-03-22,279067.63804053
2017-03-23,244718.83708243
2017-03-24,229290.1145735
2017-03-25,169335.15301806
2017-03-26,150321.5703272
2017-03-27,196025.89969071
2017-03-28,243485.07726492
2017-03-29,220537.23276746
2017-03-30,210865.36238792
2017-03-31,230216.61405481
2017-04-01,207165.25264299
2017-04-02,197738.27520418
2017-04-03,251412.53212464
2017-04-04,229333.24238902
2017-04-05,267163.91552261
2017-04-06,259474.49655844
2017-04-07,268589.89243643
2017-04-08,204185.60758954
2017-04-09,201186.69748302
2017-04-10,239129.13899473
2017-04-11,275673.09423386
2017-04-12,259276.07815681
2017-04-13,258103.24505234
2017-04-14,279030.5399224
2017-04-15,239997.20822765
2017-04-16,188900.55045034
2017-04-17,215659.41554482
2017-04-18,268466.93437828
2017-04-19,255474.4425017
2017-04-20,283686.14487227
2017-04-21,309960.24777991
2017-04-22,228693.77588894
2017-04-23,217458.20588924
2017-04-24,240773.05967277
2017-04-25,352373.14120339
2017-04-26,333671.53205745
2017-04-27,345521.93061918
2017-04-28,336780.62434713
2017-04-29,350649.30234578
2017-04-30,273568.30944244
2017-05-01,326531.28103256
2017-05-02,401522.75888615
2017-05-03,371864.86472038
2017-05-04,483817.90519986
2017-05-05,413161.02579545
2017-05-06,465398.21775065
2017-05-07,437157.81109712
2017-05-08,516459.40811642
2017-05-09,524514.08504961
2017-05-10,533696.28654604
2017-05-11,512907.38326358
2017-05-12,574643.02336966
2017-05-13,517801.61133002
2017-05-14,535374.92268458
2017-05-15,573171.23943147
2017-05-16,599525.26414212
2017-05-17,882892.19441995
2017-05-18,725550.04078647
2017-05-19,858957.21185449
2017-05-20,773706.66112101
2017-05-21,722052.90173594
2017-05-22,871838.53156403
2017-05-23,1027605.27962354
2017-05-24,1117011.86879916
2017-05-25,1270192.92630247
2017-05-26,1116180.07082251
2017-05-27,1080950.23794151
2017-05-28,905004.73717084
2017-05-29,1097001.01287969
2017-05-30,1321977.63853647
2017-05-31,1269755.77648263
2017-06-01,1348317.44938346
2017-06-02,1130399.05401349
2017-06-03,1362705.41648338
2017-06-04,1114584.25721463
2017-06-05,1236388.19065763
2017-06-06,1439801.98414923
2017-06-07,1878706.00574
2017-06-08,1346385.07252335
2017-06-09,1285301.10016951
2017-06-10,1114599.81098527
2017-06-11,1032589.46131592
2017-06-12,1136668.68420386
2017-06-13,1292904.99998145
2017-06-14,1194567.91087552
2017-06-15,1016043.00200686
2017-06-16,913440.41891035
2017-06-17,793021.42144619
2017-06-18,709648.69995164
2017-06-19,989824.82248409
2017-06-20,1031228.76959656
2017-06-21,1244369.2283202
2017-06-22,1193309.10255041
2017-06-23,917436.32183822
2017-06-24,811477.43803899
2017-06-25,655540.63738136
2017-06-26,910004.25020506
2017-06-27,876916.62781929
2017-06-28,971567.54518473
2017-06-29,866065.84538488
2017-06-30,894337.49501219
2017-07-01,621072.21597753
2017-07-02,480742.3018954
2017-07-03,714392.9533942
2017-07-04,761913.27172487
2017-07-05,580901.74838829
2017-07-06,626700.92492533
2017-07-07,610646.65011606
2017-07-08,482695.66063633
2017-07-09,398987.03682402
2017-07-10,500112.2712894
2017-07-11,483613.1648389
2017-07-12,521353.53481333
2017-07-13,496531.22789817
2017-07-14,487225.09653726
2017-07-15,785642.5396453
2017-07-16,322300.73416135
2017-07-17,408983.33815991
2017-07-18,513564.85277508
2017-07-19,464767.13627951
2017-07-20,579979.64972777
2017-07-21,680033.76478971
2017-07-22,476607.05085011
2017-07-23,347904.01023254
2017-07-24,460833.42422763
2017-07-25,438693.24734935
2017-07-26,417824.55036993
2017-07-27,427722.28215009
2017-07-28,518027.96251981
2017-07-29,426498.29884915
2017-07-30,372494.22553778
2017-07-31,541017.20056702
2017-08-01,212472.46398018
2017-08-02,353794.75600864
2017-08-03,341205.26145615
2017-08-04,321281.69435159
2017-08-05,358301.37707524
2017-08-06,284146.25104194
2017-08-07,405144.22392972
2017-08-08,544007.38813884
2017-08-09,528467.34776377
2017-08-10,656617.84331144
2017-08-11,825879.95345431
2017-08-12,797840.69373576
2017-08-13,765066.34209073
2017-08-14,1048448.57272182
2017-08-15,1460680.49237316
2017-08-16,1457471.06335104
2017-08-17,1589427.67978093
2017-08-18,1423561.46092369
2017-08-19,1084298.64256757
2017-08-20,857184.30698156
2017-08-21,1198774.36809746
2017-08-22,1320381.33473231
2017-08-23,2250103.36114904
2017-08-24,1619998.76076952
2017-08-25,1856637.42038421
2017-08-26,1834651.8206769
2017-08-27,1559572.18886226
2017-08-28,1631247.84069071
2017-08-29,2069761.7902461
2017-08-30,1777971.05327179
2017-08-31,1934735.49202884
2017-09-01,1837930.4131738
2017-09-02,1359051.32968075
2017-09-03,1098322.69137057
2017-09-04,1421191.61353215
2017-09-05,1211337.23206193
2017-09-06,1243092.80467667
2017-09-07,1182897.19131264
2017-09-08,974812.52325339
2017-09-09,624343.82021277
2017-09-10,603859.47780373
2017-09-11,674254.45095699
2017-09-12,633628.41700263
2017-09-13,525285.47231421
2017-09-14,545486.42169832
2017-09-15,598118.84181354
2017-09-16,447882.79698733
2017-09-17,365164.29543447
2017-09-18,668904.27853531
2017-09-19,688800.92015375
2017-09-20,577926.79771981
2017-09-21,516121.78509737
2017-09-22,423835.86857084
2017-09-23,371123.73095885
2017-09-24,309209.95603259
2017-09-25,567850.54741658
2017-09-26,587895.84149743
2017-09-27,581878.65803756
2017-09-28,563396.68062512
2017-09-29,477818.00775188
2017-09-30,434551.88056849
2017-10-01,513736.91803466
2017-10-02,795686.91240417
2017-10-03,659081.60816285
2017-10-04,579419.1052119
2017-10-05,685053.47861794
2017-10-06,650053.25494356
2017-10-07,471126.49018325
2017-10-08,504946.98178981
2017-10-09,698002.773595
2017-10-10,806346.61661928
2017-10-11,711264.75144441
2017-10-12,900161.4567172
2017-10-13,1581760.47210504
2017-10-14,1291298.66241732
2017-10-15,914845.92999203
2017-10-16,1099758.15164992
2017-10-17,1175410.26495888
2017-10-18,1038172.45878733
2017-10-19,1082568.8101468
2017-10-20,943144.41970014
2017-10-21,1020089.11205493
2017-10-22,920332.77755396
2017-10-23,1089678.97519562
2017-10-24,1131231.05923117
2017-10-25,787839.08915717
2017-10-26,657463.1771227
2017-10-27,968374.6974264
2017-10-28,1007977.66292196
2017-10-29,1639886.16299103
2017-10-30,1613959.41899804
2017-10-31,1451924.18189668
2017-11-01,1935498.23774279
2017-11-02,1938229.06837757
2017-11-03,1968327.3825229
2017-11-04,1984103.0566954
2017-11-05,1478753.08760943
2017-11-06,1731897.21540731
2017-11-07,2088619.57364832
2017-11-08,1933436.93572011
2017-11-09,2612492.6820152
2017-11-10,2217813.99682506
2017-11-11,2069835.06556452
2017-11-12,3521822.31959115
2017-11-13,4960719.81957919
2017-11-14,4048922.09138063
2017-11-15,4251560.59321425
2017-11-16,3755421.62789317
2017-11-17,3143608.49684407
2017-11-18,2233429.88054699
2017-11-19,1939565.84525655
2017-11-20,2674975.84691437
2017-11-21,2540661.30779449
2017-11-22,2104324.63835376
2017-11-23,2174063.29807115
2017-11-24,1907559.00599223
2017-11-25,1656004.34013599
2017-11-26,1736228.13683773
2017-11-27,2273336.72771237
2017-11-28,2416933.31784509
2017-11-29,3038702.03093714
2017-11-30,2692449.76552585
2017-12-01,2522424.16292016
2017-12-02,2082378.96947647
2017-12-03,2128946.96094391
2017-12-04,2568003.95634508
2017-12-05,2569676.9295542
2017-12-06,3254537.9679367
2017-12-07,5628695.77186185
2017-12-08,10093583.60989028
2017-12-09,8585441.36979328
2017-12-10,6659034.80026067
2017-12-11,8002964.81725615
2017-12-12,9074259.85042839
2017-12-13,10018647.8821193
